ID,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,ACSDISABBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,DISABILITY,DISABILITYPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,D2_NO2,D5_NO2,D2_DWATER,D5_DWATER,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_DISABILITYPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_LIFEEXPPCT,P_PM25,P_OZONE,P_DSLPM,P_RSEI_AIR,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_NO2,P_DWATER,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_RSEI_AIR,P_D5_RSEI_AIR,P_D2_PTRAF,P_D5_PTRAF,P_D2_LDPNT,P_D5_LDPNT,P_D2_PNPL,P_D5_PNPL,P_D2_PRMP,P_D5_PRMP,P_D2_PTSDF,P_D5_PTSDF,P_D2_UST,P_D5_UST,P_D2_PWDIS,P_D5_PWDIS,P_D2_NO2,P_D5_NO2,P_D2_DWATER,P_D5_DWATER,B_DEMOGIDX_2,B_DEMOGIDX_5,B_PEOPCOLORPCT,B_LOWINCPCT,B_UNEMPPCT,B_DISABILITYPCT,B_LINGISOPCT,B_LESSHSPCT,B_UNDER5PCT,B_OVER64PCT,B_LIFEEXPPCT,B_PM25,B_OZONE,B_DSLPM,B_RSEI_AIR,B_PTRAF,B_LDPNT,B_PNPL,B_PRMP,B_PTSDF,B_UST,B_PWDIS,B_NO2,B_DWATER,B_D2_PM25,B_D5_PM25,B_D2_OZONE,B_D5_OZONE,B_D2_DSLPM,B_D5_DSLPM,B_D2_RSEI_AIR,B_D5_RSEI_AIR,B_D2_PTRAF,B_D5_PTRAF,B_D2_LDPNT,B_D5_LDPNT,B_D2_PNPL,B_D5_PNPL,B_D2_PRMP,B_D5_PRMP,B_D2_PTSDF,B_D5_PTSDF,B_D2_UST,B_D5_UST,B_D2_PWDIS,B_D5_PWDIS,B_D2_NO2,B_D5_NO2,B_D2_DWATER,B_D5_DWATER,T_DEMOGIDX_2,T_DEMOGIDX_5,T_PEOPCOLORPCT,T_LOWINCPCT,T_UNEMPPCT,T_DISABILITYPCT,T_LINGISOPCT,T_LESSHSPCT,T_UNDER5PCT,T_OVER64PCT,T_LIFEEXPPCT,T_PM25,T_OZONE,T_DSLPM,T_RSEI_AIR,T_PTRAF,T_LDPNT,T_PNPL,T_PRMP,T_PTSDF,T_UST,T_PWDIS,T_NO2,T_DWATER,T_D2_PM25,T_D5_PM25,T_D2_OZONE,T_D5_OZONE,T_D2_DSLPM,T_D5_DSLPM,T_D2_RSEI_AIR,T_D5_RSEI_AIR,T_D2_PTRAF,T_D5_PTRAF,T_D2_LDPNT,T_D5_LDPNT,T_D2_PNPL,T_D5_PNPL,T_D2_PRMP,T_D5_PRMP,T_D2_PTSDF,T_D5_PTSDF,T_D2_UST,T_D5_UST,T_D2_PWDIS,T_D5_PWDIS,T_D2_NO2,T_D5_NO2,T_D2_DWATER,T_D5_DWATER,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
11001000101.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,1097.0,1097.0,1006.0,738.0,841.0,688.0,1097.0,0.638174817609862,0.207353622917197,298.0,0.271649954421149,60.0,0.054694621695533,0.0,0.0,55.0,0.050136736554239,4.0,0.005420054200542,12.0,0.011928429423459,21.0,0.019143117593437,317.0,0.288969917958067,0.122051282051282,7.09299073770492,59.41756,0.379561495633325,124.4316168,6162200.471640555,677.0,0.80499405469679,0.163330286116209,0.0,31.646517432670567,0.0,13301.387551702448,12.829566955566406,0.0,57.435733584887565,18.661826062547735,35.0996149685424,11.40444926044584,49.139460955959365,15.966228964624174,15.954370440246546,5.183840572929927,50.41581059117908,16.380936210458568,51.69216022639882,16.79564345629296,14.03984598741696,4.561779704178335,0.0,0.0,52.33033504400867,17.002997079210157,0.0,0.0,57.435733584887565,18.661826062547735,53.606684679228394,17.417704325044554,0.0,0.0,4.0,1.0,10.0,7.0,0.0,11.0,32.0,19.0,18.0,97.0,5.0,90.0,55.0,77.0,25.0,79.0,81.0,22.0,0.0,82.0,0.0,90.0,84.0,0.0,47.0,18.0,22.0,10.0,33.0,17.0,14.0,11.0,33.0,17.0,37.0,17.0,13.0,10.0,0.0,0.0,40.0,18.0,0.0,0.0,39.0,19.0,31.0,17.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,11.0,1.0,10.0,6.0,8.0,3.0,8.0,9.0,3.0,1.0,9.0,1.0,10.0,9.0,1.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,4 %ile,1 %ile,10 %ile,7 %ile,0 %ile,11 %ile,32 %ile,19 %ile,18 %ile,97 %ile,5 %ile,90 %ile,55 %ile,77 %ile,25 %ile,79 %ile,81 %ile,22 %ile,0 %ile,82 %ile,0 %ile,90 %ile,84 %ile,0 %ile,47 %ile,18 %ile,22 %ile,10 %ile,33 %ile,17 %ile,14 %ile,11 %ile,33 %ile,17 %ile,37 %ile,17 %ile,13 %ile,10 %ile,0 %ile,0 %ile,40 %ile,18 %ile,0 %ile,0 %ile,39 %ile,19 %ile,31 %ile,17 %ile,0 %ile,0 %ile,199776.0,5261.0,0.0,0.0,0.0,0.0,0.022235279278805,2.12935625e-05
11001000102.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,3127.0,3127.0,2756.0,1866.0,2093.0,2095.0,3127.0,0.598507570558997,0.413508587404279,634.0,0.202750239846498,271.0,0.086664534697793,16.0,0.00763723150358,211.0,0.067476814838503,49.0,0.026259378349411,60.0,0.021770682148041,110.0,0.035177486408698,871.0,0.278541733290694,0.122051282051282,7.10884677595628,59.39278,0.379231749553411,118.927880885777,5772982.624805441,1751.0,0.836598184424271,0.153585210636335,0.0,30.028479139185208,5.052871236130295,14990.192790789242,12.739198773445215,0.0,56.259711632545745,38.869807216002265,29.925378527949864,20.675429370213973,44.8880677919248,31.013144055320957,11.371643840620948,7.856663160681309,44.2895602213658,30.599635467916677,50.274635926955774,34.73472134195947,10.773136270061952,7.443154573277029,0.0,0.0,47.88060564471978,33.08068699234235,19.152242257887913,13.232274796936942,56.85821920310474,39.283315803406545,49.676128356396774,34.32121275455519,0.0,0.0,3.0,7.0,1.0,19.0,5.0,27.0,69.0,26.0,30.0,95.0,5.0,94.0,50.0,75.0,19.0,74.0,84.0,18.0,0.0,80.0,32.0,95.0,83.0,0.0,45.0,48.0,19.0,22.0,28.0,34.0,12.0,14.0,29.0,32.0,36.0,39.0,12.0,13.0,0.0,0.0,34.0,40.0,15.0,16.0,37.0,42.0,29.0,33.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,3.0,4.0,11.0,1.0,10.0,6.0,8.0,2.0,8.0,9.0,2.0,1.0,9.0,4.0,11.0,9.0,1.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0,5.0,3.0,4.0,1.0,1.0,3 %ile,7 %ile,1 %ile,19 %ile,5 %ile,27 %ile,69 %ile,26 %ile,30 %ile,95 %ile,5 %ile,94 %ile,50 %ile,75 %ile,19 %ile,74 %ile,84 %ile,18 %ile,0 %ile,80 %ile,32 %ile,95 %ile,83 %ile,0 %ile,45 %ile,48 %ile,19 %ile,22 %ile,28 %ile,34 %ile,12 %ile,14 %ile,29 %ile,32 %ile,36 %ile,39 %ile,12 %ile,13 %ile,0 %ile,0 %ile,34 %ile,40 %ile,15 %ile,16 %ile,37 %ile,42 %ile,29 %ile,33 %ile,0 %ile,0 %ile,1706484.0,516665.0,0.0,1.0,0.0,0.0,0.094848722362455,0.000230868487
11001000201.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,2384.0,68.0,78.0,0.0,0.0,875.0,2384.0,2.767328353557611,1.177031778712535,1165.0,0.488674496644295,48.0,0.705882352941177,84.0,0.096,129.0,0.054110738255034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.13195215846995,59.48607,0.378767181521078,106.6801095,4816511.888121724,0.0,0.0,0.134186350617031,0.0,26.524503369439127,9.9790559303133,16668.729635216347,10.85533332824707,0.0,271.1981786486459,115.34911431382844,166.03970121345668,70.6219067227521,204.7822981632632,87.1003516247276,30.440611889133724,12.947349565837886,143.90107438499578,61.20565249305182,0.0,0.0,35.975268596248945,15.301413123262956,0.0,0.0,199.247641456148,84.74628806730253,149.435731092111,63.559716050476894,265.6635219415307,112.99505075640336,166.03970121345668,70.6219067227521,0.0,0.0,77.0,54.0,39.0,98.0,69.0,14.0,0.0,0.0,0.0,0.0,,98.0,60.0,74.0,11.0,52.0,0.0,13.0,0.0,72.0,54.0,96.0,60.0,0.0,99.0,91.0,91.0,76.0,96.0,83.0,22.0,16.0,85.0,63.0,0.0,0.0,28.0,18.0,0.0,0.0,97.0,82.0,82.0,60.0,100.0,94.0,94.0,69.0,0.0,0.0,8.0,6.0,4.0,11.0,7.0,2.0,1.0,1.0,1.0,1.0,,11.0,7.0,8.0,2.0,6.0,1.0,2.0,1.0,8.0,6.0,11.0,7.0,1.0,11.0,10.0,10.0,8.0,11.0,9.0,3.0,2.0,9.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,11.0,9.0,9.0,7.0,11.0,10.0,10.0,7.0,1.0,1.0,77 %ile,54 %ile,39 %ile,98 %ile,69 %ile,14 %ile,0 %ile,0 %ile,0 %ile,0 %ile,,98 %ile,60 %ile,74 %ile,11 %ile,52 %ile,0 %ile,13 %ile,0 %ile,72 %ile,54 %ile,96 %ile,60 %ile,0 %ile,99 %ile,91 %ile,91 %ile,76 %ile,96 %ile,83 %ile,22 %ile,16 %ile,85 %ile,63 %ile,0 %ile,0 %ile,28 %ile,18 %ile,0 %ile,0 %ile,97 %ile,82 %ile,82 %ile,60 %ile,100 %ile,94 %ile,94 %ile,69 %ile,0 %ile,0 %ile,505004.0,0.0,0.0,1.0,8.0,4.0,0.034681798551083,5.2446177e-05
11001000202.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,3919.0,3282.0,2571.0,1802.0,1957.0,2542.0,3913.0,0.86823297802625,0.54393670864582,936.0,0.238836437866803,536.0,0.163315051797684,107.0,0.042092840283242,238.0,0.0608228980322,8.0,0.004439511653718,35.0,0.013613380007779,109.0,0.027813217657566,825.0,0.210512885940291,0.172307692307692,7.12481778688525,59.45428,0.378932688963802,112.53006057898116,5353006.731181817,1243.0,0.635155850792029,0.142677332525171,0.0,27.443649327618967,10.150221235320211,16712.671144993255,12.59710807343052,0.0,84.21859886854627,52.76186073864449,49.48927974749627,31.004392392811713,65.11747335196877,40.795253148436466,12.155261692367503,7.615113921041473,56.43514357170627,35.35588606197827,49.48927974749627,31.004392392811713,13.023494670393754,8.159050629687293,0.0,0.0,65.11747335196877,40.795253148436466,47.75281379144377,29.916518975520077,83.35036589052004,52.21792402999868,70.32687122012628,44.058873400311384,0.0,0.0,18.0,19.0,5.0,40.0,42.0,19.0,29.0,21.0,26.0,85.0,24.0,97.0,57.0,75.0,14.0,65.0,57.0,15.0,0.0,75.0,55.0,96.0,81.0,0.0,67.0,63.0,36.0,38.0,49.0,44.0,13.0,13.0,40.0,37.0,36.0,33.0,12.0,14.0,0.0,0.0,49.0,48.0,33.0,32.0,60.0,59.0,46.0,43.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,9.0,3.0,11.0,6.0,8.0,2.0,7.0,6.0,2.0,1.0,8.0,6.0,11.0,9.0,1.0,7.0,7.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,7.0,6.0,5.0,5.0,1.0,1.0,18 %ile,19 %ile,5 %ile,40 %ile,42 %ile,19 %ile,29 %ile,21 %ile,26 %ile,85 %ile,24 %ile,97 %ile,57 %ile,75 %ile,14 %ile,65 %ile,57 %ile,15 %ile,0 %ile,75 %ile,55 %ile,96 %ile,81 %ile,0 %ile,67 %ile,63 %ile,36 %ile,38 %ile,49 %ile,44 %ile,13 %ile,13 %ile,40 %ile,37 %ile,36 %ile,33 %ile,12 %ile,14 %ile,0 %ile,0 %ile,49 %ile,48 %ile,33 %ile,32 %ile,60 %ile,59 %ile,46 %ile,43 %ile,0 %ile,0 %ile,776435.0,439661.0,0.0,2.0,0.0,0.0,0.070124368762185,0.000126289756
11001000300.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,5979.0,5979.0,3993.0,2471.0,2785.0,3499.0,5979.0,0.956529154955617,0.454310315088921,1992.0,0.333166081284496,791.0,0.13229637063054,52.0,0.014861388968277,135.0,0.022579026593076,27.0,0.010926750303521,128.0,0.032056098171801,513.0,0.085800301053688,606.0,0.101354741595585,0.168205128205128,7.12466663934426,59.54854,0.362896990961507,100.31189125705568,4072499.7185295057,2065.0,0.741472172351885,0.121939779059365,0.0,20.82776382830118,10.613889385218329,13819.672941160772,10.546784370755477,0.0,91.82679887573924,43.61379024853643,59.304807607248264,28.16723953551311,64.08745338202635,30.43879111095772,5.739174929733704,2.725861890533527,31.565462113535368,14.9922403979344,66.00051169193759,31.34741174113556,9.565291549556171,4.543103150889212,0.0,0.0,48.782986902736475,23.16982606953498,54.52216183247018,25.895687960068507,88.00068225591679,41.796548988180746,52.60910352255895,24.987067329890664,0.0,0.0,22.0,12.0,22.0,31.0,13.0,1.0,43.0,36.0,75.0,42.0,16.0,96.0,62.0,67.0,6.0,33.0,69.0,10.0,0.0,51.0,57.0,92.0,55.0,0.0,70.0,54.0,47.0,34.0,48.0,33.0,8.0,7.0,18.0,14.0,47.0,34.0,11.0,10.0,0.0,0.0,35.0,26.0,40.0,28.0,68.0,45.0,30.0,23.0,0.0,0.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,4.0,8.0,5.0,2.0,11.0,7.0,7.0,1.0,4.0,7.0,2.0,1.0,6.0,6.0,10.0,6.0,1.0,8.0,6.0,5.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,5.0,3.0,7.0,5.0,4.0,3.0,1.0,1.0,22 %ile,12 %ile,22 %ile,31 %ile,13 %ile,1 %ile,43 %ile,36 %ile,75 %ile,42 %ile,16 %ile,96 %ile,62 %ile,67 %ile,6 %ile,33 %ile,69 %ile,10 %ile,0 %ile,51 %ile,57 %ile,92 %ile,55 %ile,0 %ile,70 %ile,54 %ile,47 %ile,34 %ile,48 %ile,33 %ile,8 %ile,7 %ile,18 %ile,14 %ile,47 %ile,34 %ile,11 %ile,10 %ile,0 %ile,0 %ile,35 %ile,26 %ile,40 %ile,28 %ile,68 %ile,45 %ile,30 %ile,23 %ile,0 %ile,0 %ile,1042156.0,2305.0,0.0,0.0,0.0,0.0,0.041587366421279,0.000108482841
11001000400.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,1652.0,1652.0,1235.0,660.0,815.0,813.0,1652.0,0.970181265342203,0.39401403675843,546.0,0.330508474576271,230.0,0.139225181598063,29.0,0.035670356703567,106.0,0.064164648910412,8.0,0.012121212121212,37.0,0.02995951417004,39.0,0.023607748184019,345.0,0.208837772397094,0.113846153846154,7.09773606557377,59.57816,0.357011550527891,103.90456879068776,4456994.748809924,331.0,0.406134969325153,0.126819461087244,0.0,21.658790299154845,5.284786466742348,12495.180746961527,10.225606311187464,0.0,88.28649514614044,35.855277345017136,64.03196351258538,26.004926426056382,61.12141971655876,24.822884315781092,8.731631388079823,3.54612633082587,40.747613144372515,16.548589543854064,25.224712898897263,10.24436495571918,9.701812653422026,3.9401403675843,0.0,0.0,52.38978832847894,21.27675798495522,31.045800490950484,12.608449176269762,86.34613261545603,35.06724927150027,47.53888200176793,19.306687801163072,0.0,0.0,23.0,6.0,21.0,34.0,37.0,22.0,45.0,34.0,21.0,84.0,4.0,91.0,66.0,63.0,9.0,42.0,26.0,10.0,0.0,54.0,32.0,89.0,49.0,0.0,69.0,43.0,52.0,30.0,45.0,27.0,11.0,8.0,23.0,17.0,16.0,12.0,11.0,9.0,0.0,0.0,40.0,21.0,22.0,15.0,64.0,40.0,27.0,19.0,0.0,0.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,9.0,1.0,10.0,7.0,7.0,1.0,5.0,3.0,2.0,1.0,6.0,4.0,9.0,5.0,1.0,7.0,5.0,6.0,4.0,5.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,7.0,5.0,3.0,2.0,1.0,1.0,23 %ile,6 %ile,21 %ile,34 %ile,37 %ile,22 %ile,45 %ile,34 %ile,21 %ile,84 %ile,4 %ile,91 %ile,66 %ile,63 %ile,9 %ile,42 %ile,26 %ile,10 %ile,0 %ile,54 %ile,32 %ile,89 %ile,49 %ile,0 %ile,69 %ile,43 %ile,52 %ile,30 %ile,45 %ile,27 %ile,11 %ile,8 %ile,23 %ile,17 %ile,16 %ile,12 %ile,11 %ile,9 %ile,0 %ile,0 %ile,40 %ile,21 %ile,22 %ile,15 %ile,64 %ile,40 %ile,27 %ile,19 %ile,0 %ile,0 %ile,1541239.0,69.0,0.0,0.0,0.0,0.0,0.059514676077543,0.000160102138
11001000501.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,3594.0,3578.0,3025.0,2183.0,2539.0,2521.0,3572.0,1.088598795866989,0.528161618610393,1479.0,0.411519198664441,460.0,0.128563443264394,167.0,0.06624355414518,236.0,0.066069428891377,15.0,0.006871278057719,43.0,0.014214876033058,93.0,0.025876460767947,573.0,0.159432387312187,0.17025641025641,7.06522232240437,59.64071,0.353901197459407,111.1492233155393,4598523.159772694,1202.0,0.473414730208744,0.1371287820651,0.042885947598472,23.72349117826128,0.0,10718.756956778156,10.92977087788496,0.0,76.20191571068922,36.97131330272751,78.3791133024232,38.0276365399483,53.341340997482455,25.87991931190926,15.240383142137844,7.394262660545502,51.16414340574848,24.82359607468847,34.835161467743646,16.901171795532576,14.151784346270857,6.866101041935109,21.77197591733978,10.56323237220786,67.49312534375332,32.746020353844365,0.0,0.0,91.44229885282707,44.36557596327302,67.49312534375332,32.746020353844365,0.0,0.0,26.0,17.0,30.0,29.0,57.0,24.0,35.0,21.0,25.0,71.0,18.0,70.0,72.0,49.0,14.0,47.0,32.0,13.0,20.0,62.0,0.0,84.0,62.0,0.0,62.0,47.0,63.0,45.0,37.0,30.0,14.0,13.0,34.0,23.0,21.0,17.0,13.0,12.0,21.0,20.0,51.0,39.0,0.0,0.0,71.0,49.0,44.0,30.0,0.0,0.0,3.0,2.0,4.0,3.0,6.0,3.0,4.0,3.0,3.0,8.0,2.0,8.0,8.0,5.0,2.0,5.0,4.0,2.0,3.0,7.0,1.0,9.0,7.0,1.0,7.0,5.0,7.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,4.0,1.0,1.0,8.0,5.0,5.0,4.0,1.0,1.0,26 %ile,17 %ile,30 %ile,29 %ile,57 %ile,24 %ile,35 %ile,21 %ile,25 %ile,71 %ile,18 %ile,70 %ile,72 %ile,49 %ile,14 %ile,47 %ile,32 %ile,13 %ile,20 %ile,62 %ile,0 %ile,84 %ile,62 %ile,0 %ile,62 %ile,47 %ile,63 %ile,45 %ile,37 %ile,30 %ile,14 %ile,13 %ile,34 %ile,23 %ile,21 %ile,17 %ile,13 %ile,12 %ile,21 %ile,20 %ile,51 %ile,39 %ile,0 %ile,0 %ile,71 %ile,49 %ile,44 %ile,30 %ile,0 %ile,0 %ile,940249.0,29503.0,0.0,0.0,0.0,0.0,0.06873749431764,0.000100735398
11001000502.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,3384.0,3384.0,2605.0,1714.0,1789.0,2290.0,3384.0,0.765697508026263,0.428752731612828,1056.0,0.312056737588652,254.0,0.075059101654846,49.0,0.021397379912664,187.0,0.055260047281324,9.0,0.005250875145858,43.0,0.016506717850288,385.0,0.113770685579196,485.0,0.143321513002364,0.168205128205128,7.07678218579235,59.7039,0.353580596611386,105.88142993115856,4214480.757651127,1594.0,0.891000558971492,0.12889266183648,0.0,23.37979933911696,0.679087082392461,10885.769059241298,10.058880653626884,0.0,64.3185906742061,36.01522945547758,58.95870811802226,33.013960334187786,35.987782877234366,20.151378385802932,7.656975080262631,4.287527316128283,28.330807796971737,15.863851069674649,71.97556575446873,40.302756771605864,8.422672588288894,4.716280047741112,0.0,0.0,45.941850481575784,25.7251638967697,3.062790032105053,1.715010926451313,64.3185906742061,36.01522945547758,34.45638786118184,19.293872922577275,0.0,0.0,14.0,8.0,18.0,14.0,22.0,14.0,31.0,23.0,93.0,67.0,16.0,84.0,77.0,47.0,10.0,37.0,94.0,11.0,0.0,60.0,4.0,84.0,45.0,0.0,54.0,45.0,47.0,39.0,22.0,20.0,10.0,9.0,17.0,16.0,52.0,45.0,10.0,11.0,0.0,0.0,33.0,30.0,4.0,5.0,43.0,41.0,20.0,18.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,10.0,7.0,2.0,9.0,8.0,5.0,2.0,4.0,10.0,2.0,1.0,7.0,1.0,9.0,5.0,1.0,6.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,6.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,14 %ile,8 %ile,18 %ile,14 %ile,22 %ile,14 %ile,31 %ile,23 %ile,93 %ile,67 %ile,16 %ile,84 %ile,77 %ile,47 %ile,10 %ile,37 %ile,94 %ile,11 %ile,0 %ile,60 %ile,4 %ile,84 %ile,45 %ile,0 %ile,54 %ile,45 %ile,47 %ile,39 %ile,22 %ile,20 %ile,10 %ile,9 %ile,17 %ile,16 %ile,52 %ile,45 %ile,10 %ile,11 %ile,0 %ile,0 %ile,33 %ile,30 %ile,4 %ile,5 %ile,43 %ile,41 %ile,20 %ile,18 %ile,0 %ile,0 %ile,581507.0,0.0,0.0,0.0,0.0,0.0,0.041382466082908,6.04071885e-05
11001000600.0,DISTRICT OF COLUMBIA,DC,District of Columbia,3.0,4548.0,4384.0,3550.0,2206.0,2290.0,2632.0,4408.0,0.505378564749319,0.458033938651095,966.0,0.212401055408971,198.0,0.045164233576642,75.0,0.028495440729483,364.0,0.082577132486388,0.0,0.0,170.0,0.047887323943662,180.0,0.03957783641161,882.0,0.193931398416887,0.141538461538462,7.08029989071038,59.77367,0.353308636952205,102.56529153575704,3820374.429414385,2100.0,0.91703056768559,0.112487825803067,0.0,23.583572626940683,4.528343058432176,11536.287871147104,8.979227141093963,0.0,43.46255656844142,39.390918723994176,40.935663744694835,37.100749030738704,23.752792543217993,21.527595116601468,4.043028517994552,3.664271509208761,12.129085553983655,10.992814527626283,48.51634221593462,43.97125811050513,3.537649953245233,3.206237570557666,0.0,0.0,31.333471014457775,28.398104196367896,14.150599812980932,12.824950282230663,43.46255656844142,39.390918723994176,8.591435600738423,7.786576957068617,0.0,0.0,1.0,12.0,1.0,4.0,28.0,39.0,0.0,46.0,34.0,82.0,10.0,86.0,81.0,47.0,8.0,24.0,96.0,7.0,0.0,62.0,28.0,86.0,17.0,0.0,33.0,49.0,28.0,44.0,18.0,24.0,6.0,8.0,10.0,13.0,34.0,48.0,5.0,7.0,0.0,0.0,20.0,33.0,11.0,16.0,28.0,43.0,7.0,10.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,9.0,2.0,9.0,9.0,5.0,1.0,3.0,11.0,1.0,1.0,7.0,3.0,9.0,2.0,1.0,4.0,5.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1 %ile,12 %ile,1 %ile,4 %ile,28 %ile,39 %ile,0 %ile,46 %ile,34 %ile,82 %ile,10 %ile,86 %ile,81 %ile,47 %ile,8 %ile,24 %ile,96 %ile,7 %ile,0 %ile,62 %ile,28 %ile,86 %ile,17 %ile,0 %ile,33 %ile,49 %ile,28 %ile,44 %ile,18 %ile,24 %ile,6 %ile,8 %ile,10 %ile,13 %ile,34 %ile,48 %ile,5 %ile,7 %ile,0 %ile,0 %ile,20 %ile,33 %ile,11 %ile,16 %ile,28 %ile,43 %ile,7 %ile,10 %ile,0 %ile,0 %ile,1441865.0,71.0,0.0,1.0,0.0,0.0,0.054449870691177,0.0001498056785
