"CNTY_ID","CNTY_NAME","NC_REGION","ACSTOTPOP","PEOPCOLORPCT","LOWINCPCT","UNEMPPCT","LINGISOPCT","LESSHSPCT","UNDER5PCT","OVER64PCT","LIFEEXPPCT","PM25","OZONE","DSLPM","CANCER","RESP","RSEI_AIR","PTRAF","PRE1960PCT","PNPL","PRMP","PTSDF","UST","AREALAND","AREAWATER"
26,"Cumberland County","Coastal Plain",303759,60.4619792198068,42.7163897135266,8.60599454492754,2.14470061304348,9.23680111062802,6.94789942560386,14.121120994686,22.6622073560386,7.59901068440097,60.5997276328502,0.167924037956522,30,0.333816425120773,1034.418573257,104.764409183068,11.0385162198068,0.179443464855072,0.207289898183575,0.250825238405797,3.41931144404348,1508956718,14363725
27,"Currituck County","Coastal Plain",26356,15.5843352666667,23.21829432,2.32018214666667,0.600136346666667,8.50254625333333,5.03115769333333,15.9084154266667,21.9282051266667,6.2217331688,58.9184613333333,0.081847243,20,0.2,6.14765485066667,4.402262442,10.43373432,0.0207347772,0.038870282,0.0412982193333333,0.6720441502,609482895,285130648
28,"Dare County","Coastal Plain",33198,13.6674876818182,20.7014623545455,6.54271937727273,1.31373265,4.39760335,3.50357969090909,23.6380633818182,19.1468531363636,5.80235626390909,61.1317627272727,0.0885457009545455,20,0.2,4.36640909090909e-05,65.9018330759545,7.27526089545455,0.00961327959090909,0.017408644,0.0194467679545455,2.57515886622727,906393219,358569013
29,"Davidson County","Piedmont",157388,21.8224180472222,39.7520753194444,5.93809044537037,1.45216935740741,15.2479302722222,5.46708622777778,18.8238637990741,22.1889838481481,8.87472563191667,61.8638660185185,0.182096927972222,30,0.372222222222222,4467.28098231944,44.6366215196019,21.720751837963,0.0259232937592593,0.250807915157407,0.522501127222222,5.04933459273148,1323649505,19073190
30,"Davie County","Piedmont",42543,16.4388469555556,29.8789121703704,5.14116974074074,0.740693688888889,11.1214875851852,4.85331719259259,21.4207469592593,20.3950617333333,8.8846309487037,62.730372962963,0.145843256,30,0.3,2036.75530066667,20.2680039582593,19.7959801851852,0.0396930933703704,0.182324934851852,0.0932436519259259,1.64785981414815,682977540,7511429
31,"Duplin County","Coastal Plain",45222,47.1823800307692,42.5113908096154,6.845349575,6.107811975,19.2701223942308,6.04710443269231,20.0069936826923,18.394477325,6.52845831938462,59.4480840384615,0.082043132,20,0.3,186.905595586346,8.66307027715385,19.4370048057692,0.0181880052884615,0.196008376480769,0.0564293693846154,1.48228694813462,1968243775,13735014
32,"Durham County","Piedmont",283305,53.7691540320755,30.7557672023585,4.7199812009434,4.7752846509434,10.9273885367925,5.97750983254717,15.2697658183962,19.1103047891509,8.25570601579245,60.7082967924528,0.208079769900943,30,0.388207547169811,533.989536718868,135.574188100613,16.6431809273585,0.0739234599198113,0.210186361608491,0.929695302731132,5.35044067482547,652469424,24258015
33,"Edgecombe County","Coastal Plain",49609,65.7617540957447,47.2903953595745,8.63446972978723,0.843138514893617,15.4826531446809,5.00446274893617,21.6899223212766,22.2956901340426,7.39516167289362,59.9994963829787,0.125683912319149,23.6170212765957,0.3,171.094309659362,41.2614869549787,27.5845061595745,0.0156942456808511,0.512009907276596,0.177597982978723,4.95022323002128,1309074148,3705924
34,"Forsyth County","Piedmont",360765,45.6989277781513,36.323350594958,5.58439232394958,2.57838411512605,12.000305292437,5.67223017605042,16.9313526092437,20.6145227264706,8.64272536542437,61.7726407563025,0.209304976777311,30,0.341176470588235,25194.3019638866,100.157583592634,22.2537487533613,0.0269725630756303,0.242155120705882,1.10856883694538,7.08370203022689,1033279957,11429029
35,"Franklin County","Piedmont",67598,39.3094300487805,35.6150482560976,6.65935078536585,1.91804709268293,14.1903139829268,5.19897729268293,18.4119798902439,20.7004377682927,8.04540167707317,60.2099634146341,0.114649150707317,30,0.304878048780488,245.88728179561,13.3197831280976,15.3469997609756,0.029015717,0.14000314095122,0.0619965812682927,1.02280755434146,1273761673,7173998
36,"Gaston County","Piedmont",200977,27.5754254468208,35.7866760312139,5.95004556531792,1.51784158265896,13.7657661225434,5.58591871791907,17.1066423248555,23.0277160179191,8.94085948847399,67.2984876878613,0.209274233647399,31.1560693641619,0.398843930635838,3022.62905683699,97.4444811798035,24.7691101433526,0.317742951815029,0.629569662803468,0.68662943716763,4.24462153325434,847870227,17062091
37,"Gates County","Coastal Plain",10584,38.62002355,32.1260151,11.08618478,1.14410638,10.26320772,3.87281813,21.70481837,20.25641028,6.8362969038,56.444651,0.0823537285,20,0.3,379.8693215,2.5711166175,19.91928706,0.0220305571,0.0390186098,0.0760519107,0.4821706607,882181709,13292008
38,"Graham County","Mountains",8089,13.2190303777778,41.8731205,5.32926926666667,1.738499,17.6358832,4.51305093333333,25.1214930777778,23.8062677666667,6.52031185711111,59.40721,0.048250912,20,0.2,2.58984732555556,8.900530244,12.8549840555556,0.0158726813333333,0.0203312793333333,0.0721544401111111,0.851672268666667,756189029,25057776
39,"Granville County","Piedmont",57488,42.7215499416667,35.8752356166667,6.56882863333333,1.2047011,13.4600394027778,4.76922709444444,18.215861225,20.0085470138889,8.02320144586111,60.1209438888889,0.132277251416667,30,0.330555555555556,369.589287555556,26.10667819725,18.4438027833333,0.286006622111111,0.0547675286666667,0.302640516222222,2.173232654,1361816536,14477643
40,"Greene County","Coastal Plain",20524,52.9106827,48.4369198642857,6.21968380714286,2.94241609285714,21.9879291428571,5.16888967142857,17.6099825214286,21.2380952214286,7.09758933478571,61.0002878571429,0.0911428110714286,20,0.3,121.298563635714,2.022701724,18.1224855928571,0.0183205982142857,0.0516000072142857,0.0686717245,1.35208606892857,690838977,1229492
